Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
9585000,AM,For new organization,1500,1800,English,Sofia,Bulgaria,1234567,,250,30,Bulgaria,HFCC
9585000,AM,Abu Dhabi Media Company,1700,2000,Arabic,Dhabayya,United Arab Emirates,1234567,,250,255,United Arab Emirates,HFCC
9585000,AM,Encompass Digital Media Services,1830,1900,Arabic,S. Maria di Galeria,Vatican,1,,250,114,Vatican,HFCC
9585000,AM,Encompass Digital Media Services,1900,1930,English,Ascension,United Kingdom,1,,250,115,United Kingdom,HFCC
9585000,AM,China Radio International,2000,2030,Serbian,Kashi,China,1234567,,500,298,China,HFCC
9585000,AM,China Radio International,2030,2100,Hungarian,Kashi,China,1234567,,500,298,China,HFCC
9590000,AM,BBC Worldservice,0000,0200,English,Tashkent,Ouzbékistan,1234567,,100,131,Ouzbékistan,HFCC
9590000,AM,China Radio International,1100,1200,Cantonese,Kunming,China,1234567,,150,191,China,HFCC
9590000,AM,China Radio International,2200,2300,English,Beijing,China,1234567,,150,95,China,HFCC
9595000,AM,Nihon Short-wave Broadc. Co.,0000,2400,Japanese,Tokyo Nagara,Japan,1234567,,50,64,Japan,HFCC
9595000,AM,Nihon Short-wave Broadc. Co.,0000,2400,Japanese,Tokyo Nagara,Japan,1234567,,50,244,Japan,HFCC
9595000,AM,China National Radio,0900,1100,Chinese,Kunming,China,1234567,,500,20,China,HFCC
9600000,AM,United States Agency for Global Media (USAGM),0000,0030,Tibetan,Kuwait,Kuwait,17,,250,78,Kuwait,HFCC
9600000,AM,United States Agency for Global Media (USAGM),0100,0130,Tibetan,Kuwait,Kuwait,23456,,250,78,Kuwait,HFCC
9600000,AM,China National Radio,0308,1200,Chinese,Urumqi,China,1234567,,50,230,China,HFCC
9600000,AM,China Radio International,1200,1300,English,Kunming,China,1234567,,150,163,China,HFCC
9600000,AM,China Radio International,1300,1400,Bengali,Baoji,China,1234567,,150,255,China,HFCC
9600000,AM,China Radio International,1500,1530,Persian,Kashi,China,1234567,,500,269,China,HFCC
9600000,AM,China Radio International,1800,1900,English,Beijing,China,1234567,,500,318,China,HFCC
9600000,AM,China Radio International,2000,2100,English,Kashi,China,1234567,,500,308,China,HFCC
9600000,AM,China Radio International,2100,2200,English,Kashi,China,1234567,,500,308,China,HFCC
9605000,AM,China Radio International,1600,1700,Russian,Beijing,China,1234567,,500,318,China,HFCC
9605000,AM,China Radio International,1700,1800,Russian,Shijiazhuang,China,1234567,,500,315,China,HFCC
9610000,AM,China Radio International,0000,0100,Hakka Chinese,Kunming,China,1234567,,100,225,China,HFCC
9610000,AM,China Radio International,0100,0200,Min Nan Chinese,Kunming,China,1234567,,100,225,China,HFCC
9610000,AM,Japan International Communications,0600,1130,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
9610000,AM,China Radio International,1100,1200,Standard Chinese,Kunming,China,1234567,,500,135,China,HFCC
9610000,AM,"Adventist Broadcasting Service, Inc.",1200,1230,Mandarin Chinese,"Agat, Guam",United States,67,,100,315,United States,HFCC
9610000,AM,"Adventist Broadcasting Service, Inc.",1200,1230,Min Nan Chinese,"Agat, Guam",United States,12345,,100,315,United States,HFCC
9610000,AM,"Adventist Broadcasting Service, Inc.",1230,1300,Cantonese,"Agat, Guam",United States,123457,,100,315,United States,HFCC
9610000,AM,"Adventist Broadcasting Service, Inc.",1230,1300,Mandarin Chinese,"Agat, Guam",United States,6,,100,315,United States,HFCC
9610000,AM,China Radio International,1500,1600,Bengali,Kunming,China,1234567,,150,270,China,HFCC
9610000,AM,Media Broadcast GmbH,1800,1830,Multiple languages,Nauen,Germany,6,,100,105,Germany,HFCC
9610000,AM,Media Broadcast GmbH,1800,1900,Multiple languages,Nauen,Germany,5,,100,105,Germany,HFCC
9610000,AM,Media Broadcast GmbH,1830,1900,Multiple languages,Nauen,Germany,13,,100,105,Germany,HFCC
9610000,AM,China National Radio,2055,0600,Mongolian,Beijing,China,1234567,,100,286,China,HFCC
9615000,AM,Abu Dhabi Media Company,0300,0330,Pushto,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9615000,AM,World Christian Broadcasting Corporation,1300,1400,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,315,United States,HFCC
9615000,AM,World Christian Broadcasting Corporation,1400,1500,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,315,United States,HFCC
9615000,AM,Radio New Zealand,1645,1900,English,Rangitaiki,New Zealand,1234567,,35,35,New Zealand,HFCC
9620000,AM,All India Radio,1600,1730,Persian,Bangalore,India,1234567,,250,300,India,HFCC
9620000,AM,All India Radio,1730,1930,Arabic,Bangalore,India,1234567,,250,300,India,HFCC
9620000,AM,All India Radio,1930,2030,French,Bangalore,India,1234567,,250,300,India,HFCC
9620000,AM,China National Radio,2300,1300,Chinese,Beijing,China,1234567,,150,0,China,HFCC
9625000,AM,United States Agency for Global Media (USAGM),2200,2300,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
9630000,AM,China National Radio,0000,1100,Chinese,Geermu,China,1234567,,100,236,China,HFCC
9630000,AM,China National Radio,1200,1805,Kazakh,Lingshi,China,1234567,,100,298,China,HFCC
9630000,AM,Korean Broadcasting System,1400,1700,English,Kimjae,Korea (Rep. of),1234567,,250,264,Korea (Rep. of),HFCC
9630000,AM,Abu Dhabi Media Company,1700,1730,Oromo,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
9630000,AM,Abu Dhabi Media Company,1730,1800,Tigrinya,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
9630000,AM,Korean Broadcasting System,1800,2100,English,Kimjae,Korea (Rep. of),1234567,,250,264,Korea (Rep. of),HFCC
9635000,AM,Media Broadcast GmbH,1815,1830,Multiple languages,Sofia,Bulgaria,1,,250,126,Bulgaria,HFCC
9635000,AM,Media Broadcast GmbH,1815,1830,Multiple languages,Nauen,Germany,1,,250,130,Germany,HFCC
9635000,AM,Media Broadcast GmbH,1830,1915,Multiple languages,Nauen,Germany,1,,125,130,Germany,HFCC
9640000,AM,Korean Broadcasting System,0700,1100,Korean,Kimjae,Korea (Rep. of),1234567,,250,319,Korea (Rep. of),HFCC
9640000,AM,Korean Broadcasting System,1400,1500,English,Kimjae,Korea (Rep. of),1234567,,100,225,Korea (Rep. of),HFCC
9640000,AM,Radio Russia,1400,1700,Russian,Irkutsk,Russia,1234567,,100,263,Russia,HFCC
9640000,AM,Korean Broadcasting System,1500,1600,Vietnamese,Kimjae,Korea (Rep. of),1234567,,100,225,Korea (Rep. of),HFCC
9640000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1500,1800,Turkish,Riyadh,Saudi Arabia,1234567,,500,40,Saudi Arabia,HFCC
9640000,AM,Korean Broadcasting System,1600,1700,English,Kimjae,Korea (Rep. of),1234567,,100,225,Korea (Rep. of),HFCC
9640000,AM,Korean Broadcasting System,2100,2300,Korean,Kimjae,Korea (Rep. of),1234567,,250,205,Korea (Rep. of),HFCC
9640000,AM,China Radio International,2100,2300,Spanish,Kashi,China,1234567,,500,298,China,HFCC
9645000,AM,China Radio International,1100,1200,Cantonese,Beijing,China,1234567,,500,215,China,HFCC
9645000,AM,China Radio International,1200,1300,English,Beijing,China,1234567,,500,215,China,HFCC
9645000,AM,Korean Broadcasting System,1300,1400,Russian,Kimjae,Korea (Rep. of),1234567,,100,319,Korea (Rep. of),HFCC
9645000,AM,China Radio International,1830,2030,French,Kunming,China,1234567,,500,283,China,HFCC
9645000,AM,China National Radio,2330,1100,Chinese,Beijing,China,1234567,,100,0,China,HFCC
9650000,AM,Radio Romania International,0600,0630,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
9650000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1400,1800,Arabic,Riyadh,Saudi Arabia,1234567,,100,0,Saudi Arabia,HFCC
9655000,AM,China Radio International,0100,0200,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
9655000,AM,China Radio International,0200,0300,Bengali,Kunming,China,1234567,,150,270,China,HFCC
9655000,AM,Abu Dhabi Media Company,0330,0345,Oromo,Dhabayya,United Arab Emirates,3,,250,225,United Arab Emirates,HFCC
9655000,AM,Abu Dhabi Media Company,0330,0345,Sidamo,Dhabayya,United Arab Emirates,45,,250,225,United Arab Emirates,HFCC
9655000,AM,Abu Dhabi Media Company,0330,0345,Amharic,Dhabayya,United Arab Emirates,126,,250,225,United Arab Emirates,HFCC
9655000,AM,Trans World Radio,0330,0345,Amharic,Dhabayya,United Arab Emirates,12,,250,225,United Arab Emirates,HFCC
9655000,AM,Trans World Radio,0330,0345,Sidamo,Dhabayya,United Arab Emirates,5,,250,225,United Arab Emirates,HFCC
9655000,AM,Trans World Radio,0330,0345,Oromo,Dhabayya,United Arab Emirates,3,,250,225,United Arab Emirates,HFCC
9655000,AM,Turkish Radio-TV Corp,0800,0830,Georgian,Emirler,Turkey,1234567,,250,72,Turkey,HFCC
9655000,AM,China National Radio,0800,1200,Chinese,Urumqi,China,1234567,,30,98,China,HFCC
9655000,AM,China Radio International,1400,1500,Min Nan Chinese,Kunming,China,1234567,,100,225,China,HFCC
9655000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1430,1730,Arabic,Riyadh,Saudi Arabia,1234567,,100,0,Saudi Arabia,HFCC
9655000,AM,Radio New Zealand,1645,1900,English,Rangitaiki,New Zealand,1234567,,35,35,New Zealand,HFCC
9655000,AM,China Radio International,1900,2000,Turkish,Kunming,China,1234567,,500,300,China,HFCC
9655000,AM,Korean Broadcasting System,2000,2100,French,Ascension,United Kingdom,1234567,,125,27,United Kingdom,HFCC
9655000,AM,China National Radio,2200,0100,Chinese,Urumqi,China,1234567,,30,98,China,HFCC
9660000,AM,China National Radio,1000,1600,Chinese,Kunming,China,1234567,,500,20,China,HFCC
9665000,AM,China National Radio,1000,1705,Chinese,Beijing,China,1234567,,100,163,China,HFCC
9665000,AM,China Radio International,1500,1530,Pushto,Kashi,China,1234567,,100,239,China,HFCC
9665000,AM,China Radio International,1530,1600,Pushto,Kashi,China,1234567,,100,239,China,HFCC
9665000,AM,China National Radio,2055,2400,Chinese,Beijing,China,1234567,,100,163,China,HFCC
9670000,AM,Channel 292 (Germany),0000,2400,German,Rohrbach,Germany,1234567,,2,0,Germany,HFCC
9670000,AM,Sudan National Broadcasting Corporation,1600,1800,French,Al-Fatihab,Sudan,1234567,,100,210,Sudan,HFCC
9670000,AM,China Radio International,1800,1830,Persian,Beijing,China,1234567,,500,288,China,HFCC
9670000,AM,China Radio International,1830,1900,Persian,Beijing,China,1234567,,500,288,China,HFCC
9675000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0300,0900,Arabic,Riyadh,Saudi Arabia,1234567,,500,0,Saudi Arabia,HFCC
9675000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0900,1500,Arabic,Riyadh,Saudi Arabia,1234567,,500,0,Saudi Arabia,HFCC
9675000,AM,China Radio International,1300,1400,Russian,Shijiazhuang,China,1234567,,500,37,China,HFCC
9675000,AM,China Radio International,1400,1500,Russian,Shijiazhuang,China,1234567,,500,37,China,HFCC
9675000,AM,China Radio International,1500,1600,English,Jinhua,China,1234567,,500,280,China,HFCC
9675000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1800,2100,Turkish,Riyadh,Saudi Arabia,1234567,,500,340,Saudi Arabia,HFCC
9675000,AM,China Radio International,2200,2300,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
9675000,AM,China National Radio,2300,1000,Chinese,Beijing,China,1234567,,100,37,China,HFCC
9680000,AM,China National Radio,1100,1400,Chinese,Baoji,China,1234567,,100,150,China,HFCC
9680000,AM,"Adventist Broadcasting Service, Inc.",1630,1730,Korean,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
9680000,AM,"Adventist Broadcasting Service, Inc.",1830,1930,Korean,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
9680000,AM,Media Broadcast GmbH,1830,1930,Multiple languages,Nauen,Germany,135,,100,107,Germany,HFCC
9685000,AM,China National Radio,0000,1000,Chinese,Beijing,China,1234567,,100,163,China,HFCC
9685000,AM,Abu Dhabi Media Company,0330,0430,Kinyarwanda,Dhabayya,United Arab Emirates,1234567,,250,15,United Arab Emirates,HFCC
9685000,AM,World Christian Broadcasting Corporation,1000,1100,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,285,United States,HFCC
9685000,AM,China Radio International,1300,1400,Vietnamese,Xian,China,1234567,,500,190,China,HFCC
9685000,AM,Encompass Digital Media Services,1430,1500,Japanese,Taipei,China,1234567,,300,2,China,HFCC
9685000,AM,Encompass Digital Media Services,1500,1530,Korean,Taipei,China,1234567,,300,2,China,HFCC
9685000,AM,China Radio International,1730,1830,Standard Chinese,Urumqi,China,1234567,,500,308,China,HFCC
9685000,AM,China Radio International,2200,2300,Portuguese,Kashi,China,1234567,,500,269,China,HFCC
9690000,AM,Korean Broadcasting System,0000,0200,Vietnamese,Kimjae,Korea (Rep. of),1234567,,100,225,Korea (Rep. of),HFCC
9690000,AM,Korean Broadcasting System,0200,0300,English,Kimjae,Korea (Rep. of),1234567,,100,225,Korea (Rep. of),HFCC
9690000,AM,Radio Exterior de Espana,1400,2200,Spanish,Noblejas,Spain,17,,200,290,Spain,HFCC
9690000,AM,China Radio International,1500,1600,Tamil,Kashi,China,1234567,,100,174,China,HFCC
9690000,AM,Radio Exterior de Espana,1800,0200,Spanish,Noblejas,Spain,23456,,200,290,Spain,HFCC
9690000,AM,TDF (France),2000,2015,Multiple languages,Issoudun,France,16,,500,75,France,HFCC
9690000,AM,TDF (France),2030,2100,Multiple languages,Issoudun,France,1,,500,75,France,HFCC
9695000,AM,China Radio International,0100,0200,Urdu,Kashi,China,1234567,,100,209,China,HFCC
9695000,AM,Media Broadcast GmbH,0430,0515,Multiple languages,Nauen,Germany,1234567,,125,120,Germany,HFCC
9695000,AM,World Christian Broadcasting Corporation,0800,0900,English,"Anchor Pt, Alaska",United States,1234567,,100,270,United States,HFCC
9695000,AM,All India Radio,1045,1215,Tibetan,Delhi,India,1234567,,100,102,India,HFCC
9695000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1400,1600,Pushto,Riyadh,Saudi Arabia,1234567,,500,55,Saudi Arabia,HFCC
9695000,AM,Media Broadcast GmbH,1600,1630,Multiple languages,Nauen,Germany,7,,250,80,Germany,HFCC
9695000,AM,China Radio International,1730,1830,Standard Chinese,Kunming,China,1234567,,500,283,China,HFCC
9695000,AM,Japan International Communications,2100,2300,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
9700000,AM,China Radio International,0000,0100,English,Kashi,China,1234567,,100,174,China,HFCC
9700000,AM,Telediffusion d'Algerie,0000,0100,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,0100,0200,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,0200,0300,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,0300,0400,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,0400,0500,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,0500,0600,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Radio Romania International,0600,0630,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
9700000,AM,Telediffusion d'Algerie,0600,0700,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Radio New Zealand,0700,1300,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
9700000,AM,Radio New Zealand,0700,1300,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
9700000,AM,World Christian Broadcasting Corporation,1500,1600,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,315,United States,HFCC
9700000,AM,Radio New Zealand,1645,2000,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
9700000,AM,Radio New Zealand,1645,2000,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
9700000,AM,For new organization,1700,1730,English,Sofia,Bulgaria,1234567,,250,30,Bulgaria,HFCC
9700000,AM,Telediffusion d'Algerie,2200,2300,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9700000,AM,Telediffusion d'Algerie,2300,2359,Standard Arabic,Ourgla,Algeria,1234567,,300,210,Algeria,HFCC
9705000,AM,China National Radio,0330,0530,Kirghiz,Urumqi,China,1234567,,50,230,China,HFCC
9705000,AM,China National Radio,1030,1230,Kirghiz,Urumqi,China,1234567,,50,230,China,HFCC
9705000,AM,Encompass Digital Media Services,1330,1357,Japanese,Taipei,China,1234567,,300,2,China,HFCC
9705000,AM,Encompass Digital Media Services,1430,1500,Japanese,Taipei,China,1234567,,300,2,China,HFCC
9705000,AM,Vatican Radio,2000,2030,English,S. Maria di Galeria,Vatican,1234567,,250,182,Vatican,HFCC
9705000,AM,Vatican Radio,2030,2100,French,S. Maria di Galeria,Vatican,1234567,,250,182,Vatican,HFCC
9710000,AM,China Radio International,0000,0100,Portuguese,Kashi,China,1234567,,500,269,China,HFCC
9710000,AM,Vatican Radio,0440,0500,Ukrainian,S. Maria di Galeria,Vatican,1234567,,250,50,Vatican,HFCC
9710000,AM,Vatican Radio,0500,0520,Russian,S. Maria di Galeria,Vatican,1234567,,250,50,Vatican,HFCC
9710000,AM,Vatican Radio,0605,0700,Ukrainian,S. Maria di Galeria,Vatican,1,,250,54,Vatican,HFCC
9710000,AM,Vatican Radio,0710,0820,Romanian,S. Maria di Galeria,Vatican,1,,250,60,Vatican,HFCC
9710000,AM,China National Radio,1100,1805,Chinese,Shijiazhuang,China,1234567,,100,217,China,HFCC
9710000,AM,Vatican Radio,1600,1620,Armenian,S. Maria di Galeria,Vatican,1234567,,250,75,Vatican,HFCC
9710000,AM,Vatican Radio,1620,1640,Russian,S. Maria di Galeria,Vatican,1234567,,250,55,Vatican,HFCC
9710000,AM,Vatican Radio,1640,1700,Ukrainian,S. Maria di Galeria,Vatican,1234567,,100,54,Vatican,HFCC
9710000,AM,Vatican Radio,1700,1720,Belarusian,S. Maria di Galeria,Vatican,1234567,,100,26,Vatican,HFCC
9710000,AM,Media Broadcast GmbH,1830,1930,Multiple languages,Nauen,Germany,135,,100,113,Germany,HFCC
9710000,AM,China National Radio,2025,2330,Chinese,Shijiazhuang,China,1234567,,100,217,China,HFCC
9715000,AM,Islamic Republic of Iran Broadcasting,1320,1420,Kurdish,Sirjan,Iran (Islamic Rep. of),1234567,,500,298,Iran (Islamic Rep. of),HFCC
9720000,AM,China National Radio,0000,1000,Chinese,Baoji,China,1234567,,150,0,China,HFCC
9720000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1200,1500,Arabic,Jeddah,Saudi Arabia,1234567,,250,150,Saudi Arabia,HFCC
9720000,AM,IBRA Radio,1500,1545,Pushto,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9720000,AM,Radio Russia,1500,1800,Russian,Petropavlo Kam.,Russia,1234567,,250,247,Russia,HFCC
9720000,AM,BBC Worldservice,1630,1700,Persian,A'Seela,Oman,1234567,,250,345,Oman,HFCC
9720000,AM,Encompass Digital Media Services,1800,1830,Japanese,Tashkent,Ouzbékistan,1234567,,100,76,Ouzbékistan,HFCC
9720000,AM,Abu Dhabi Media Company,1800,1830,Somali,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
9720000,AM,Media Broadcast GmbH,1830,1900,Multiple languages,Nauen,Germany,7,,125,230,Germany,HFCC
9720000,AM,Media Broadcast GmbH,1830,1900,Multiple languages,Nauen,Germany,1,,125,230,Germany,HFCC
9720000,AM,China Radio International,2030,2100,Bulgarian,Urumqi,China,1234567,,500,308,China,HFCC
9720000,AM,China Radio International,2200,2300,Standard Chinese,Kunming,China,1234567,,150,163,China,HFCC
9725000,AM,China Radio International,1000,1100,Russian,Huhhot,China,1234567,,100,345,China,HFCC
9725000,AM,China Radio International,1100,1200,Russian,Huhhot,China,1234567,,100,345,China,HFCC
